ObjectID_1;codine;Municipio;Total;Hombres;Mujeres;Superficie;Densidad;TotCentros;TotHospita;TotCentr_1;TotServici;Shape__Are;Shape__Len;codigo;hombres_0_;hombres_21;hombres_41;hombres_61;hombres__8;mujeres_0_;mujeres_21;mujeres_41;mujeres_61;mujeres__8;total_0_20;total_21_4;total_41_6;total_61_8;total__80
7230;46199;Pobla de Farnals, la;9158,000000000000000;4545,000000000000000;4613,000000000000000;3,620164860210000;2529,719046960000014;6;0;0;6;0,000379479624092;0,176714367782000;46199,000000000000000;950,000000000000000;958,000000000000000;1592,000000000000000;848,000000000000000;146,000000000000000;890,000000000000000;1059,000000000000000;1524,000000000000000;922,000000000000000;218,000000000000000;1908,000000000000000;2017,000000000000000;3116,000000000000000;1770,000000000000000;364,000000000000000
7231;46200;Pobla del Duc, la;2444,000000000000000;1182,000000000000000;1262,000000000000000;18,868683923799999;129,526786810999994;5;0;0;5;0,001959460457260;0,280407139860000;46200,000000000000000;221,000000000000000;214,000000000000000;395,000000000000000;283,000000000000000;57,000000000000000;206,000000000000000;259,000000000000000;382,000000000000000;311,000000000000000;104,000000000000000;435,000000000000000;473,000000000000000;777,000000000000000;594,000000000000000;161,000000000000000
7232;46201;Puebla de San Miguel;51,000000000000000;38,000000000000000;13,000000000000000;63,611329963199999;0,801743966515000;0;0;0;0;0,006714273979200;0,361290086197000;46201,000000000000000;1,000000000000000;6,000000000000000;12,000000000000000;17,000000000000000;2,000000000000000;0,000000000000000;1,000000000000000;4,000000000000000;5,000000000000000;3,000000000000000;7,000000000000000;7,000000000000000;16,000000000000000;22,000000000000000;5,000000000000000
7233;46202;Pobla de Vallbona, la;27332,000000000000000;13674,000000000000000;13658,000000000000000;33,247093888499997;822,086889509000002;14;1;0;15;0,003486539056980;0,335833454908000;46202,000000000000000;3430,000000000000000;2869,000000000000000;4937,000000000000000;1971,000000000000000;307,000000000000000;3288,000000000000000;3108,000000000000000;4672,000000000000000;2064,000000000000000;526,000000000000000;6299,000000000000000;5977,000000000000000;9609,000000000000000;4035,000000000000000;833,000000000000000
7234;46203;Pobla Llarga, la;4567,000000000000000;2293,000000000000000;2274,000000000000000;10,093239867599999;452,481072471000004;6;0;0;6;0,001050727881850;0,225187943001000;46203,000000000000000;454,000000000000000;495,000000000000000;749,000000000000000;477,000000000000000;96,000000000000000;403,000000000000000;474,000000000000000;712,000000000000000;530,000000000000000;155,000000000000000;949,000000000000000;969,000000000000000;1461,000000000000000;1007,000000000000000;251,000000000000000
7236;46205;Puçol;21281,000000000000000;10460,000000000000000;10821,000000000000000;18,101207139700001;1175,667447799999991;18;0;0;18;0,001898661276280;0,242799582432000;46205,000000000000000;2426,000000000000000;2163,000000000000000;3478,000000000000000;1946,000000000000000;331,000000000000000;2242,000000000000000;2387,000000000000000;3534,000000000000000;2105,000000000000000;553,000000000000000;4589,000000000000000;4550,000000000000000;7012,000000000000000;4051,000000000000000;884,000000000000000
7237;46206;Quesa;678,000000000000000;345,000000000000000;333,000000000000000;73,158267167399998;9,267578720100000;2;0;0;2;0,007618360417830;0,706023648308000;46206,000000000000000;50,000000000000000;68,000000000000000;129,000000000000000;70,000000000000000;22,000000000000000;43,000000000000000;57,000000000000000;118,000000000000000;76,000000000000000;39,000000000000000;118,000000000000000;125,000000000000000;247,000000000000000;146,000000000000000;61,000000000000000
7235;46204;Puig de Santa Maria, el;9337,000000000000000;4550,000000000000000;4787,000000000000000;26,803752703000001;348,346744705999981;9;0;0;9;0,002810723163780;0,325174789538000;46204,000000000000000;964,000000000000000;903,000000000000000;1511,000000000000000;923,000000000000000;201,000000000000000;923,000000000000000;899,000000000000000;1532,000000000000000;1057,000000000000000;376,000000000000000;1867,000000000000000;1802,000000000000000;3043,000000000000000;1980,000000000000000;577,000000000000000
7238;46207;Rafelbunyol;9689,000000000000000;4720,000000000000000;4969,000000000000000;4,198596264750000;2307,676039569999830;9;0;0;9;0,000440253904375;0,130149430817000;46207,000000000000000;1106,000000000000000;1009,000000000000000;1695,000000000000000;712,000000000000000;146,000000000000000;1055,000000000000000;1109,000000000000000;1713,000000000000000;873,000000000000000;219,000000000000000;2115,000000000000000;2118,000000000000000;3408,000000000000000;1585,000000000000000;365,000000000000000
7240;46209;Rafelguaraf;2342,000000000000000;1159,000000000000000;1183,000000000000000;16,261734048800001;144,019081419999992;2;0;0;2;0,001692134093530;0,308109294861000;46209,000000000000000;202,000000000000000;248,000000000000000;408,000000000000000;224,000000000000000;58,000000000000000;227,000000000000000;240,000000000000000;361,000000000000000;268,000000000000000;87,000000000000000;450,000000000000000;488,000000000000000;769,000000000000000;492,000000000000000;145,000000000000000
7241;46210;Ráfol de Salem;457,000000000000000;230,000000000000000;227,000000000000000;4,325292114530000;105,657603671000004;1;0;0;1;0,000448917296942;0,125312524070000;46210,000000000000000;54,000000000000000;43,000000000000000;69,000000000000000;49,000000000000000;13,000000000000000;49,000000000000000;45,000000000000000;69,000000000000000;47,000000000000000;17,000000000000000;97,000000000000000;88,000000000000000;138,000000000000000;96,000000000000000;30,000000000000000
7245;46214;Riba-roja de Túria;24235,000000000000000;12269,000000000000000;11966,000000000000000;57,582938940600002;420,871189381000022;18;0;0;18;0,006031578944260;0,453317968778000;46214,000000000000000;2824,000000000000000;2717,000000000000000;4254,000000000000000;2036,000000000000000;304,000000000000000;2678,000000000000000;2589,000000000000000;4117,000000000000000;2058,000000000000000;524,000000000000000;5541,000000000000000;5306,000000000000000;8371,000000000000000;4094,000000000000000;828,000000000000000
